Case ID,Predicted_Distance,Batching_Partition,merged_activity
declaration 105363,104362.0,0.0,Request Payment_Payment Handled
declaration 103205,102790.0,0.0,Request Payment_Payment Handled
declaration 106445,429884.0,0.0,Request Payment_Payment Handled
declaration 107938,397347.0,0.0,Request Payment_Payment Handled
declaration 108324,385456.0,0.0,Request Payment_Payment Handled
declaration 97488,378353.0,0.0,Request Payment_Payment Handled
declaration 101893,378209.0,0.0,Request Payment_Payment Handled
declaration 101421,377939.0,0.0,Request Payment_Payment Handled
declaration 106517,377514.0,0.0,Request Payment_Payment Handled
declaration 106522,377321.0,0.0,Request Payment_Payment Handled
declaration 101415,377002.0,0.0,Request Payment_Payment Handled
declaration 101394,376992.0,0.0,Request Payment_Payment Handled
declaration 106313,376843.0,0.0,Request Payment_Payment Handled
declaration 107364,376515.0,0.0,Request Payment_Payment Handled
declaration 106331,376228.0,0.0,Request Payment_Payment Handled
declaration 101384,372682.0,0.0,Request Payment_Payment Handled
declaration 108330,372673.0,0.0,Request Payment_Payment Handled
declaration 106359,372358.0,0.0,Request Payment_Payment Handled
declaration 108545,370488.0,0.0,Request Payment_Payment Handled
declaration 101351,368874.0,0.0,Request Payment_Payment Handled
declaration 108018,368834.0,0.0,Request Payment_Payment Handled
declaration 106815,367311.0,0.0,Request Payment_Payment Handled
declaration 101029,367308.0,0.0,Request Payment_Payment Handled
declaration 107651,367301.0,0.0,Request Payment_Payment Handled
declaration 103215,367251.0,0.0,Request Payment_Payment Handled
declaration 101912,367113.0,0.0,Request Payment_Payment Handled
declaration 106380,366330.0,0.0,Request Payment_Payment Handled
declaration 106503,366328.0,0.0,Request Payment_Payment Handled
declaration 108568,366020.0,0.0,Request Payment_Payment Handled
declaration 106467,359177.0,0.0,Request Payment_Payment Handled
declaration 106318,357655.0,0.0,Request Payment_Payment Handled
declaration 106254,357618.0,0.0,Request Payment_Payment Handled
declaration 107726,357615.0,0.0,Request Payment_Payment Handled
declaration 108028,356734.0,0.0,Request Payment_Payment Handled
declaration 100553,354594.0,0.0,Request Payment_Payment Handled
declaration 101328,353458.0,0.0,Request Payment_Payment Handled
declaration 106336,353455.0,0.0,Request Payment_Payment Handled
declaration 97264,353444.0,0.0,Request Payment_Payment Handled
declaration 97087,349448.0,0.0,Request Payment_Payment Handled
declaration 107732,335713.0,0.0,Request Payment_Payment Handled
declaration 106810,327781.0,0.0,Request Payment_Payment Handled
declaration 97275,327760.0,0.0,Request Payment_Payment Handled
declaration 101428,288519.0,0.0,Request Payment_Payment Handled
declaration 107742,278236.0,0.0,Request Payment_Payment Handled
declaration 106375,271892.0,0.0,Request Payment_Payment Handled
declaration 101362,270265.0,0.0,Request Payment_Payment Handled
declaration 108013,269254.0,0.0,Request Payment_Payment Handled
declaration 101035,268997.0,0.0,Request Payment_Payment Handled
declaration 108371,268212.0,0.0,Request Payment_Payment Handled
declaration 108540,261586.0,0.0,Request Payment_Payment Handled
declaration 106830,346916.0,0.0,Request Payment_Payment Handled
declaration 105385,346913.0,0.0,Request Payment_Payment Handled
declaration 106851,344257.0,0.0,Request Payment_Payment Handled
declaration 97317,344255.0,0.0,Request Payment_Payment Handled
declaration 99227,329198.0,0.0,Request Payment_Payment Handled
declaration 100328,292809.0,0.0,Request Payment_Payment Handled
declaration 96970,292793.0,0.0,Request Payment_Payment Handled
declaration 105891,292777.0,0.0,Request Payment_Payment Handled
declaration 106420,287385.0,0.0,Request Payment_Payment Handled
declaration 97070,285099.0,0.0,Request Payment_Payment Handled
declaration 97515,284188.0,0.0,Request Payment_Payment Handled
declaration 110222,279273.0,0.0,Request Payment_Payment Handled
declaration 105580,279270.0,0.0,Request Payment_Payment Handled
declaration 99232,272183.0,0.0,Request Payment_Payment Handled
declaration 97020,272138.0,0.0,Request Payment_Payment Handled
declaration 101047,272069.0,0.0,Request Payment_Payment Handled
declaration 101389,272007.0,0.0,Request Payment_Payment Handled
declaration 106846,271080.0,0.0,Request Payment_Payment Handled
declaration 108597,270995.0,0.0,Request Payment_Payment Handled
declaration 97301,270941.0,0.0,Request Payment_Payment Handled
declaration 99268,270796.0,0.0,Request Payment_Payment Handled
declaration 105448,267884.0,0.0,Request Payment_Payment Handled
declaration 103236,267881.0,0.0,Request Payment_Payment Handled
declaration 100245,267799.0,0.0,Request Payment_Payment Handled
declaration 99212,267646.0,0.0,Request Payment_Payment Handled
declaration 97286,267626.0,0.0,Request Payment_Payment Handled
declaration 97527,267612.0,0.0,Request Payment_Payment Handled
declaration 108346,267601.0,0.0,Request Payment_Payment Handled
declaration 105411,263404.0,0.0,Request Payment_Payment Handled
declaration 97296,262409.0,0.0,Request Payment_Payment Handled
declaration 105479,260486.0,0.0,Request Payment_Payment Handled
declaration 101410,259284.0,0.0,Request Payment_Payment Handled
declaration 105468,259111.0,0.0,Request Payment_Payment Handled
declaration 106861,259107.0,0.0,Request Payment_Payment Handled
declaration 106670,259102.0,0.0,Request Payment_Payment Handled
declaration 108535,259099.0,0.0,Request Payment_Payment Handled
declaration 106508,259097.0,0.0,Request Payment_Payment Handled
declaration 105358,259093.0,0.0,Request Payment_Payment Handled
declaration 108557,259056.0,0.0,Request Payment_Payment Handled
declaration 105432,259018.0,0.0,Request Payment_Payment Handled
declaration 106680,258930.0,0.0,Request Payment_Payment Handled
declaration 105474,2623119.0,0.0,Request Payment_Payment Handled
declaration 101297,207499.0,0.0,Request Payment_Payment Handled
declaration 97312,207452.0,0.0,Request Payment_Payment Handled
declaration 106877,204651.0,0.0,Request Payment_Payment Handled
declaration 106883,204632.0,0.0,Request Payment_Payment Handled
declaration 106889,204616.0,0.0,Request Payment_Payment Handled
declaration 96987,204572.0,0.0,Request Payment_Payment Handled
declaration 107704,204557.0,0.0,Request Payment_Payment Handled
declaration 108580,204365.0,0.0,Request Payment_Payment Handled
declaration 100233,204191.0,0.0,Request Payment_Payment Handled
declaration 106701,204186.0,0.0,Request Payment_Payment Handled
declaration 97334,204016.0,0.0,Request Payment_Payment Handled
declaration 108591,203930.0,0.0,Request Payment_Payment Handled
declaration 97291,203919.0,0.0,Request Payment_Payment Handled
declaration 106820,203917.0,0.0,Request Payment_Payment Handled
declaration 106696,203914.0,0.0,Request Payment_Payment Handled
declaration 106691,203912.0,0.0,Request Payment_Payment Handled
declaration 100965,203910.0,0.0,Request Payment_Payment Handled
declaration 105374,203901.0,0.0,Request Payment_Payment Handled
declaration 103210,203898.0,0.0,Request Payment_Payment Handled
declaration 106799,203896.0,0.0,Request Payment_Payment Handled
declaration 106096,203893.0,0.0,Request Payment_Payment Handled
declaration 102152,203891.0,0.0,Request Payment_Payment Handled
declaration 97280,203351.0,0.0,Request Payment_Payment Handled
declaration 108562,202527.0,0.0,Request Payment_Payment Handled
declaration 106867,202496.0,0.0,Request Payment_Payment Handled
declaration 105484,201754.0,0.0,Request Payment_Payment Handled
declaration 105368,200404.0,0.0,Request Payment_Payment Handled
declaration 97306,200391.0,0.0,Request Payment_Payment Handled
declaration 100971,199180.0,0.0,Request Payment_Payment Handled
declaration 108355,199017.0,0.0,Request Payment_Payment Handled
declaration 97328,198771.0,0.0,Request Payment_Payment Handled
declaration 98896,190198.0,0.0,Request Payment_Payment Handled
declaration 108360,190018.0,0.0,Request Payment_Payment Handled
declaration 101907,190015.0,0.0,Request Payment_Payment Handled
declaration 99273,188932.0,0.0,Request Payment_Payment Handled
declaration 97853,188792.0,0.0,Request Payment_Payment Handled
declaration 106835,187773.0,0.0,Request Payment_Payment Handled
declaration 106426,187466.0,0.0,Request Payment_Payment Handled
declaration 106282,186977.0,0.0,Request Payment_Payment Handled
declaration 107378,186961.0,0.0,Request Payment_Payment Handled
declaration 100988,181985.0,0.0,Request Payment_Payment Handled
declaration 100359,181971.0,0.0,Request Payment_Payment Handled
declaration 97322,181801.0,0.0,Request Payment_Payment Handled
declaration 107636,181785.0,0.0,Request Payment_Payment Handled
declaration 107203,180276.0,0.0,Request Payment_Payment Handled
declaration 106906,173255.0,0.0,Request Payment_Payment Handled
declaration 107223,167240.0,0.0,Request Payment_Payment Handled
declaration 106840,163315.0,0.0,Request Payment_Payment Handled
declaration 106369,158466.0,0.0,Request Payment_Payment Handled
declaration 108602,119747.0,0.0,Request Payment_Payment Handled
declaration 105453,118615.0,0.0,Request Payment_Payment Handled
declaration 105443,118603.0,0.0,Request Payment_Payment Handled
declaration 108530,118569.0,0.0,Request Payment_Payment Handled
declaration 101334,118546.0,0.0,Request Payment_Payment Handled
declaration 108551,117895.0,0.0,Request Payment_Payment Handled
declaration 106804,117884.0,0.0,Request Payment_Payment Handled
declaration 105437,111331.0,0.0,Request Payment_Payment Handled
declaration 107213,104230.0,0.0,Request Payment_Payment Handled
declaration 107208,104228.0,0.0,Request Payment_Payment Handled
declaration 108622,98885.0,0.0,Request Payment_Payment Handled
declaration 105390,98858.0,0.0,Request Payment_Payment Handled
declaration 102053,98768.0,0.0,Request Payment_Payment Handled
declaration 108847,93150.0,0.0,Request Payment_Payment Handled
declaration 106462,91878.0,0.0,Request Payment_Payment Handled
declaration 106711,91196.0,0.0,Request Payment_Payment Handled
declaration 108608,91194.0,0.0,Request Payment_Payment Handled
declaration 108066,428536.0,0.0,Request Payment_Payment Handled
declaration 106856,424468.0,0.0,Request Payment_Payment Handled
declaration 101399,424457.0,0.0,Request Payment_Payment Handled
declaration 101379,424454.0,0.0,Request Payment_Payment Handled
declaration 101374,424452.0,0.0,Request Payment_Payment Handled
declaration 101312,424446.0,0.0,Request Payment_Payment Handled
declaration 106748,421669.0,0.0,Request Payment_Payment Handled
declaration 98807,417425.0,0.0,Request Payment_Payment Handled
declaration 108586,407552.0,0.0,Request Payment_Payment Handled
declaration 98910,407494.0,0.0,Request Payment_Payment Handled
declaration 108274,381423.0,0.0,Request Payment_Payment Handled
declaration 101070,380610.0,0.0,Request Payment_Payment Handled
declaration 99197,380598.0,0.0,Request Payment_Payment Handled
declaration 106436,380596.0,0.0,Request Payment_Payment Handled
declaration 97025,380593.0,0.0,Request Payment_Payment Handled
declaration 105416,380111.0,0.0,Request Payment_Payment Handled
declaration 106488,377800.0,0.0,Request Payment_Payment Handled
declaration 107249,377727.0,0.0,Request Payment_Payment Handled
declaration 108810,376102.0,0.0,Request Payment_Payment Handled
declaration 105775,376100.0,0.0,Request Payment_Payment Handled
declaration 108632,376098.0,0.0,Request Payment_Payment Handled
declaration 105463,376093.0,0.0,Request Payment_Payment Handled
declaration 103231,376091.0,0.0,Request Payment_Payment Handled
declaration 106825,376089.0,0.0,Request Payment_Payment Handled
declaration 105380,376086.0,0.0,Request Payment_Payment Handled
declaration 97270,376084.0,0.0,Request Payment_Payment Handled
declaration 106483,376082.0,0.0,Request Payment_Payment Handled
declaration 108341,376079.0,0.0,Request Payment_Payment Handled
declaration 97259,376077.0,0.0,Request Payment_Payment Handled
declaration 108245,376075.0,0.0,Request Payment_Payment Handled
declaration 108072,376072.0,0.0,Request Payment_Payment Handled
declaration 108837,375846.0,0.0,Request Payment_Payment Handled
declaration 97368,375828.0,0.0,Request Payment_Payment Handled
declaration 108842,375808.0,0.0,Request Payment_Payment Handled
declaration 96770,375532.0,0.0,Request Payment_Payment Handled
declaration 99279,375461.0,0.0,Request Payment_Payment Handled
declaration 101041,375276.0,0.0,Request Payment_Payment Handled
declaration 108805,375105.0,0.0,Request Payment_Payment Handled
declaration 106911,374125.0,0.0,Request Payment_Payment Handled
declaration 101404,373809.0,0.0,Request Payment_Payment Handled
declaration 108613,373307.0,0.0,Request Payment_Payment Handled
declaration 108659,372976.0,0.0,Request Payment_Payment Handled
declaration 108649,372974.0,0.0,Request Payment_Payment Handled
declaration 106123,372072.0,0.0,Request Payment_Payment Handled
declaration 103241,371917.0,0.0,Request Payment_Payment Handled
declaration 105795,371805.0,0.0,Request Payment_Payment Handled
declaration 107238,371745.0,0.0,Request Payment_Payment Handled
declaration 106716,371706.0,0.0,Request Payment_Payment Handled
declaration 107277,371676.0,0.0,Request Payment_Payment Handled
declaration 97858,371669.0,0.0,Request Payment_Payment Handled
declaration 97339,371633.0,0.0,Request Payment_Payment Handled
declaration 106872,371560.0,0.0,Request Payment_Payment Handled
declaration 105401,371357.0,0.0,Request Payment_Payment Handled
declaration 106112,371258.0,0.0,Request Payment_Payment Handled
declaration 103220,371221.0,0.0,Request Payment_Payment Handled
declaration 105800,371032.0,0.0,Request Payment_Payment Handled
declaration 107260,371029.0,0.0,Request Payment_Payment Handled
declaration 105780,370362.0,0.0,Request Payment_Payment Handled
declaration 105785,360953.0,0.0,Request Payment_Payment Handled
declaration 99262,359172.0,0.0,Request Payment_Payment Handled
declaration 106664,355762.0,0.0,Request Payment_Payment Handled
declaration 108862,350951.0,0.0,Request Payment_Payment Handled
declaration 102438,348413.0,0.0,Request Payment_Payment Handled
declaration 108292,290369.0,0.0,Request Payment_Payment Handled
declaration 107265,288207.0,0.0,Request Payment_Payment Handled
declaration 97356,288205.0,0.0,Request Payment_Payment Handled
declaration 108852,286283.0,0.0,Request Payment_Payment Handled
declaration 107301,284255.0,0.0,Request Payment_Payment Handled
declaration 108895,282215.0,0.0,Request Payment_Payment Handled
declaration 103246,282213.0,0.0,Request Payment_Payment Handled
declaration 106916,282208.0,0.0,Request Payment_Payment Handled
declaration 106292,280280.0,0.0,Request Payment_Payment Handled
declaration 103225,279944.0,0.0,Request Payment_Payment Handled
declaration 106685,279935.0,0.0,Request Payment_Payment Handled
declaration 99256,279926.0,0.0,Request Payment_Payment Handled
declaration 105395,279911.0,0.0,Request Payment_Payment Handled
declaration 99246,279903.0,0.0,Request Payment_Payment Handled
declaration 99206,279878.0,0.0,Request Payment_Payment Handled
declaration 106472,279867.0,0.0,Request Payment_Payment Handled
declaration 101356,279857.0,0.0,Request Payment_Payment Handled
declaration 101345,279849.0,0.0,Request Payment_Payment Handled
declaration 108335,279841.0,0.0,Request Payment_Payment Handled
declaration 106400,279829.0,0.0,Request Payment_Payment Handled
declaration 101064,275641.0,0.0,Request Payment_Payment Handled
declaration 108857,273840.0,0.0,Request Payment_Payment Handled
declaration 106706,273746.0,0.0,Request Payment_Payment Handled
declaration 107233,267225.0,0.0,Request Payment_Payment Handled
declaration 107271,504865.0,0.0,Request Payment_Payment Handled
declaration 109093,501048.0,0.0,Request Payment_Payment Handled
declaration 106182,501046.0,0.0,Request Payment_Payment Handled
declaration 99289,501043.0,0.0,Request Payment_Payment Handled
declaration 108939,501039.0,0.0,Request Payment_Payment Handled
declaration 103257,501036.0,0.0,Request Payment_Payment Handled
declaration 108934,501034.0,0.0,Request Payment_Payment Handled
declaration 107317,501031.0,0.0,Request Payment_Payment Handled
declaration 108890,501022.0,0.0,Request Payment_Payment Handled
declaration 108885,501020.0,0.0,Request Payment_Payment Handled
declaration 108872,501017.0,0.0,Request Payment_Payment Handled
declaration 106148,501015.0,0.0,Request Payment_Payment Handled
declaration 106133,501012.0,0.0,Request Payment_Payment Handled
declaration 108627,501010.0,0.0,Request Payment_Payment Handled
declaration 108023,501007.0,0.0,Request Payment_Payment Handled
declaration 108867,457213.0,0.0,Request Payment_Payment Handled
declaration 106307,457192.0,0.0,Request Payment_Payment Handled
declaration 108286,457189.0,0.0,Request Payment_Payment Handled
declaration 97064,457187.0,0.0,Request Payment_Payment Handled
declaration 100637,457179.0,0.0,Request Payment_Payment Handled
declaration 107452,455691.0,0.0,Request Payment_Payment Handled
declaration 106171,365828.0,0.0,Request Payment_Payment Handled
declaration 106727,357428.0,0.0,Request Payment_Payment Handled
declaration 106153,354478.0,0.0,Request Payment_Payment Handled
declaration 97350,293930.0,0.0,Request Payment_Payment Handled
declaration 97344,293926.0,0.0,Request Payment_Payment Handled
declaration 106721,293924.0,0.0,Request Payment_Payment Handled
declaration 107254,293921.0,0.0,Request Payment_Payment Handled
declaration 99309,288733.0,0.0,Request Payment_Payment Handled
declaration 109121,288731.0,0.0,Request Payment_Payment Handled
declaration 109116,288728.0,0.0,Request Payment_Payment Handled
declaration 102482,288726.0,0.0,Request Payment_Payment Handled
declaration 97844,280391.0,0.0,Request Payment_Payment Handled
declaration 108928,280389.0,0.0,Request Payment_Payment Handled
declaration 97555,279049.0,0.0,Request Payment_Payment Handled
declaration 105790,278106.0,0.0,Request Payment_Payment Handled
declaration 106675,276309.0,0.0,Request Payment_Payment Handled
declaration 99222,276289.0,0.0,Request Payment_Payment Handled
declaration 108815,276165.0,0.0,Request Payment_Payment Handled
declaration 108637,276152.0,0.0,Request Payment_Payment Handled
declaration 103262,273290.0,0.0,Request Payment_Payment Handled
declaration 105568,272594.0,0.0,Request Payment_Payment Handled
declaration 97550,269147.0,0.0,Request Payment_Payment Handled
declaration 97540,269143.0,0.0,Request Payment_Payment Handled
declaration 103275,263977.0,0.0,Request Payment_Payment Handled
declaration 107327,258076.0,0.0,Request Payment_Payment Handled
declaration 108877,258073.0,0.0,Request Payment_Payment Handled
declaration 102568,207791.0,0.0,Request Payment_Payment Handled
declaration 108574,207779.0,0.0,Request Payment_Payment Handled
declaration 108055,207776.0,0.0,Request Payment_Payment Handled
declaration 106143,207251.0,0.0,Request Payment_Payment Handled
declaration 108654,206567.0,0.0,Request Payment_Payment Handled
declaration 106117,206093.0,0.0,Request Payment_Payment Handled
declaration 97565,205428.0,0.0,Request Payment_Payment Handled
declaration 107282,204968.0,0.0,Request Payment_Payment Handled
declaration 106128,204939.0,0.0,Request Payment_Payment Handled
declaration 99284,204668.0,0.0,Request Payment_Payment Handled
declaration 98829,202718.0,0.0,Request Payment_Payment Handled
declaration 108830,202354.0,0.0,Request Payment_Payment Handled
declaration 97579,196398.0,0.0,Request Payment_Payment Handled
declaration 107306,195866.0,0.0,Request Payment_Payment Handled
declaration 102497,195863.0,0.0,Request Payment_Payment Handled
declaration 108923,195861.0,0.0,Request Payment_Payment Handled
declaration 99601,194552.0,0.0,Request Payment_Payment Handled
declaration 103270,194550.0,0.0,Request Payment_Payment Handled
declaration 102584,193328.0,0.0,Request Payment_Payment Handled
declaration 108978,192406.0,0.0,Request Payment_Payment Handled
declaration 108376,192258.0,0.0,Request Payment_Payment Handled
declaration 106195,191858.0,0.0,Request Payment_Payment Handled
declaration 106784,191365.0,0.0,Request Payment_Payment Handled
declaration 108912,191352.0,0.0,Request Payment_Payment Handled
declaration 108917,188007.0,0.0,Request Payment_Payment Handled
declaration 106165,188005.0,0.0,Request Payment_Payment Handled
declaration 107218,186585.0,0.0,Request Payment_Payment Handled
declaration 108046,186557.0,0.0,Request Payment_Payment Handled
declaration 97545,186359.0,0.0,Request Payment_Payment Handled
declaration 97056,182457.0,0.0,Request Payment_Payment Handled
declaration 109151,176136.0,0.0,Request Payment_Payment Handled
declaration 97838,155098.0,0.0,Request Payment_Payment Handled
declaration 106228,118240.0,0.0,Request Payment_Payment Handled
declaration 106177,109645.0,0.0,Request Payment_Payment Handled
declaration 106759,109608.0,0.0,Request Payment_Payment Handled
declaration 102491,103091.0,0.0,Request Payment_Payment Handled
declaration 109156,8346.0,0.0,Request Payment_Payment Handled
declaration 107338,90457.0,0.0,Request Payment_Payment Handled
declaration 106243,425499.0,0.0,Request Payment_Payment Handled
declaration 109351,425496.0,0.0,Request Payment_Payment Handled
declaration 102908,425494.0,0.0,Request Payment_Payment Handled
declaration 107100,425491.0,0.0,Request Payment_Payment Handled
declaration 107068,425486.0,0.0,Request Payment_Payment Handled
declaration 106138,425483.0,0.0,Request Payment_Payment Handled
declaration 102578,422573.0,0.0,Request Payment_Payment Handled
declaration 109146,422563.0,0.0,Request Payment_Payment Handled
declaration 105426,422539.0,0.0,Request Payment_Payment Handled
declaration 107991,417229.0,0.0,Request Payment_Payment Handled
declaration 109063,417136.0,0.0,Request Payment_Payment Handled
declaration 108900,384667.0,0.0,Request Payment_Payment Handled
declaration 106200,379987.0,0.0,Request Payment_Payment Handled
declaration 98022,379214.0,0.0,Request Payment_Payment Handled
declaration 97362,377194.0,0.0,Request Payment_Payment Handled
declaration 99304,376437.0,0.0,Request Payment_Payment Handled
declaration 102610,375758.0,0.0,Request Payment_Payment Handled
declaration 109312,375718.0,0.0,Request Payment_Payment Handled
declaration 102594,375659.0,0.0,Request Payment_Payment Handled
declaration 109106,375654.0,0.0,Request Payment_Payment Handled
declaration 106764,375644.0,0.0,Request Payment_Payment Handled
declaration 102554,375356.0,0.0,Request Payment_Payment Handled
declaration 109346,371744.0,0.0,Request Payment_Payment Handled
declaration 107090,371592.0,0.0,Request Payment_Payment Handled
declaration 107332,369450.0,0.0,Request Payment_Payment Handled
declaration 99625,365466.0,0.0,Request Payment_Payment Handled
declaration 102540,623286.0,0.0,Request Payment_Payment Handled
declaration 109111,623271.0,0.0,Request Payment_Payment Handled
declaration 106789,623255.0,0.0,Request Payment_Payment Handled
declaration 102563,363096.0,0.0,Request Payment_Payment Handled
declaration 97560,363094.0,0.0,Request Payment_Payment Handled
declaration 109356,363081.0,0.0,Request Payment_Payment Handled
declaration 109141,362499.0,0.0,Request Payment_Payment Handled
declaration 106794,362494.0,0.0,Request Payment_Payment Handled
declaration 102535,362491.0,0.0,Request Payment_Payment Handled
declaration 109136,362488.0,0.0,Request Payment_Payment Handled
declaration 109131,362486.0,0.0,Request Payment_Payment Handled
declaration 102521,362480.0,0.0,Request Payment_Payment Handled
declaration 109126,362476.0,0.0,Request Payment_Payment Handled
declaration 103251,360903.0,0.0,Request Payment_Payment Handled
declaration 102573,355557.0,0.0,Request Payment_Payment Handled
declaration 109293,355553.0,0.0,Request Payment_Payment Handled
declaration 97532,349397.0,0.0,Request Payment_Payment Handled
declaration 102600,341976.0,0.0,Request Payment_Payment Handled
declaration 109087,328516.0,0.0,Request Payment_Payment Handled
declaration 107322,328504.0,0.0,Request Payment_Payment Handled
declaration 109318,321432.0,0.0,Request Payment_Payment Handled
declaration 102919,292181.0,0.0,Request Payment_Payment Handled
declaration 107114,290025.0,0.0,Request Payment_Payment Handled
declaration 102964,289969.0,0.0,Request Payment_Payment Handled
declaration 109413,289924.0,0.0,Request Payment_Payment Handled
declaration 102936,287768.0,0.0,Request Payment_Payment Handled
declaration 109393,287765.0,0.0,Request Payment_Payment Handled
declaration 109203,287763.0,0.0,Request Payment_Payment Handled
declaration 97050,271143.0,0.0,Request Payment_Payment Handled
declaration 108268,271140.0,0.0,Request Payment_Payment Handled
declaration 97040,271138.0,0.0,Request Payment_Payment Handled
declaration 108262,271136.0,0.0,Request Payment_Payment Handled
declaration 97034,271133.0,0.0,Request Payment_Payment Handled
declaration 109340,285590.0,0.0,Request Payment_Payment Handled
declaration 97590,284427.0,0.0,Request Payment_Payment Handled
declaration 102947,281152.0,0.0,Request Payment_Payment Handled
declaration 97632,277674.0,0.0,Request Payment_Payment Handled
declaration 109513,276561.0,0.0,Request Payment_Payment Handled
declaration 107125,276557.0,0.0,Request Payment_Payment Handled
declaration 99647,276285.0,0.0,Request Payment_Payment Handled
declaration 103006,273263.0,0.0,Request Payment_Payment Handled
declaration 109454,271550.0,0.0,Request Payment_Payment Handled
declaration 109383,266285.0,0.0,Request Payment_Payment Handled
declaration 109490,207482.0,0.0,Request Payment_Payment Handled
declaration 106753,206871.0,0.0,Request Payment_Payment Handled
declaration 109323,206251.0,0.0,Request Payment_Payment Handled
declaration 103335,204414.0,0.0,Request Payment_Payment Handled
declaration 109371,204402.0,0.0,Request Payment_Payment Handled
declaration 106575,204125.0,0.0,Request Payment_Payment Handled
declaration 105289,203892.0,0.0,Request Payment_Payment Handled
declaration 102605,203440.0,0.0,Request Payment_Payment Handled
declaration 103034,203230.0,0.0,Request Payment_Payment Handled
declaration 106212,203030.0,0.0,Request Payment_Payment Handled
declaration 107145,202947.0,0.0,Request Payment_Payment Handled
declaration 103357,202941.0,0.0,Request Payment_Payment Handled
declaration 109479,202771.0,0.0,Request Payment_Payment Handled
declaration 109474,202758.0,0.0,Request Payment_Payment Handled
declaration 109444,202215.0,0.0,Request Payment_Payment Handled
declaration 103383,202046.0,0.0,Request Payment_Payment Handled
declaration 99298,201367.0,0.0,Request Payment_Payment Handled
declaration 109361,200914.0,0.0,Request Payment_Payment Handled
declaration 109366,200048.0,0.0,Request Payment_Payment Handled
declaration 109539,200018.0,0.0,Request Payment_Payment Handled
declaration 103368,199948.0,0.0,Request Payment_Payment Handled
declaration 109398,199571.0,0.0,Request Payment_Payment Handled
declaration 103346,198734.0,0.0,Request Payment_Payment Handled
declaration 106527,198730.0,0.0,Request Payment_Payment Handled
declaration 101898,196308.0,0.0,Request Payment_Payment Handled
declaration 103001,190792.0,0.0,Request Payment_Payment Handled
declaration 106901,188134.0,0.0,Request Payment_Payment Handled
declaration 106538,186984.0,0.0,Request Payment_Payment Handled
declaration 109469,185085.0,0.0,Request Payment_Payment Handled
declaration 109098,185083.0,0.0,Request Payment_Payment Handled
declaration 106187,185080.0,0.0,Request Payment_Payment Handled
declaration 106549,185078.0,0.0,Request Payment_Payment Handled
declaration 109424,185075.0,0.0,Request Payment_Payment Handled
declaration 106543,185073.0,0.0,Request Payment_Payment Handled
declaration 102508,185070.0,0.0,Request Payment_Payment Handled
declaration 106608,183146.0,0.0,Request Payment_Payment Handled
declaration 96684,183127.0,0.0,Request Payment_Payment Handled
declaration 103410,182876.0,0.0,Request Payment_Payment Handled
declaration 97618,177446.0,0.0,Request Payment_Payment Handled
declaration 107135,175807.0,0.0,Request Payment_Payment Handled
declaration 103415,160872.0,0.0,Request Payment_Payment Handled
declaration 102974,160869.0,0.0,Request Payment_Payment Handled
declaration 103341,160787.0,0.0,Request Payment_Payment Handled
declaration 102630,160739.0,0.0,Request Payment_Payment Handled
declaration 97606,160713.0,0.0,Request Payment_Payment Handled
declaration 109334,160711.0,0.0,Request Payment_Payment Handled
declaration 106233,160708.0,0.0,Request Payment_Payment Handled
declaration 106554,119212.0,0.0,Request Payment_Payment Handled
declaration 102930,119200.0,0.0,Request Payment_Payment Handled
declaration 102589,119190.0,0.0,Request Payment_Payment Handled
declaration 109302,119174.0,0.0,Request Payment_Payment Handled
declaration 99606,117788.0,0.0,Request Payment_Payment Handled
declaration 103352,117748.0,0.0,Request Payment_Payment Handled
declaration 106533,117713.0,0.0,Request Payment_Payment Handled
declaration 97670,111215.0,0.0,Request Payment_Payment Handled
declaration 110060,103503.0,0.0,Request Payment_Payment Handled
declaration 107150,103500.0,0.0,Request Payment_Payment Handled
declaration 97713,98746.0,0.0,Request Payment_Payment Handled
declaration 107177,395115.0,0.0,Request Payment_Payment Handled
declaration 107172,395113.0,0.0,Request Payment_Payment Handled
declaration 107167,377769.0,0.0,Request Payment_Payment Handled
declaration 106597,377766.0,0.0,Request Payment_Payment Handled
declaration 102924,376924.0,0.0,Request Payment_Payment Handled
declaration 106619,376924.0,0.0,Request Payment_Payment Handled
declaration 97708,376919.0,0.0,Request Payment_Payment Handled
declaration 102995,375503.0,0.0,Request Payment_Payment Handled
declaration 106569,375491.0,0.0,Request Payment_Payment Handled
declaration 109484,375338.0,0.0,Request Payment_Payment Handled
declaration 110040,374997.0,0.0,Request Payment_Payment Handled
declaration 99641,374892.0,0.0,Request Payment_Payment Handled
declaration 106159,373356.0,0.0,Request Payment_Payment Handled
declaration 107311,373354.0,0.0,Request Payment_Payment Handled
declaration 107155,373210.0,0.0,Request Payment_Payment Handled
declaration 106591,373186.0,0.0,Request Payment_Payment Handled
declaration 107130,373125.0,0.0,Request Payment_Payment Handled
declaration 103405,373100.0,0.0,Request Payment_Payment Handled
declaration 108906,373042.0,0.0,Request Payment_Payment Handled
declaration 106895,373037.0,0.0,Request Payment_Payment Handled
declaration 102615,372967.0,0.0,Request Payment_Payment Handled
declaration 103011,372739.0,0.0,Request Payment_Payment Handled
declaration 107140,372733.0,0.0,Request Payment_Payment Handled
declaration 109377,372129.0,0.0,Request Payment_Payment Handled
