Case ID,Predicted_Distance,Batching_Partition,merged_activity
declaration 101888,98267.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108061,12296.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101024,84411.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101019,84364.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106431,84333.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101014,84144.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 110558,84114.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106287,107630.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97015,107593.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101827,180443.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106445,203775.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101907,701679.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101307,16315.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108308,67869.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101079,4570.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101323,80019.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106313,238190.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108303,66205.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 100941,66081.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 100928,66084.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108041,78563.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 100999,71663.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108013,345273.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97005,26174.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106082,79027.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97474,78902.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108313,64504.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101912,242219.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97076,53667.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101340,56264.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 107651,194138.5,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101029,194138.5,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105939,14615.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106478,542.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101035,283042.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108330,179020.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108324,165772.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97254,29604.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97070,524248.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101368,32452.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 110600,32607.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101047,529656.5,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97515,529656.5,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106456,18285.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97494,7451.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101149,7480.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101317,89726.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97081,89639.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108355,602481.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101384,169588.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101334,679395.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101389,524369.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106298,4267.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101410,535827.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106395,11296.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106364,256.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106467,173045.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108318,1143.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101351,163122.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106414,11252.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106385,63513.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108256,63459.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108239,63323.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 100359,606721.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106318,165495.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108366,56779.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106493,58215.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 99222,1109225.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101421,143547.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 100965,531412.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97521,2207.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106498,8292.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106375,190660.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101394,85526.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106488,689435.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108978,1131902.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 100971,520246.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106331,81766.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108018,89116.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97264,104460.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106336,104445.5,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101328,104445.5,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108280,5.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108250,2.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106359,85378.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108371,188785.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106503,86664.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106380,86629.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106508,453041.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106522,75049.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 103205,3960.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108530,592926.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105358,450639.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105363,557.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108535,447147.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106799,502198.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101428,158326.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106670,445076.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106517,67438.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101893,65973.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 103215,76040.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 103210,498524.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106400,197587.5,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 107726,197587.5,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97488,197587.5,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106254,197587.5,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 107364,7450.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101415,6520.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106420,224999.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 107742,224999.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101362,106214.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108360,445154.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105374,431038.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 100988,450822.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108335,698265.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 100553,18560.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108545,3.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105390,530765.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97286,361933.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97527,361924.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106815,3010.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 99227,300306.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108346,361782.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108568,213446.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108562,213446.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 100328,329770.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105891,329600.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 96970,329558.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108028,5996.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105368,419241.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101404,591447.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 99268,347458.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106701,414038.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 107732,21124.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97087,5360.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106691,410062.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106696,409998.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106820,409962.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97291,409944.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106830,266924.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105385,266896.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97275,26823.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106810,26786.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 99212,324316.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97064,696138.6666666666,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108286,696138.6666666666,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106307,696138.6666666666,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108557,284897.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106680,284999.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97296,281355.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105432,284719.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108540,21875.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106851,193633.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106846,266793.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108597,266206.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97301,266148.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105453,411660.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105443,411657.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97020,252369.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97317,179678.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101297,109863.6,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 100245,109863.6,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 96987,109863.6,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108066,109863.6,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 107704,109863.6,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108602,172191.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108608,197586.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105411,25327.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106861,29414.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105468,29414.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97334,79046.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 99232,9437.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 102053,179192.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105479,17368.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105474,70177.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106867,75137.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108622,178731.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97312,70090.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105448,9063.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 103236,9011.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106835,88997.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 100637,424327.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105484,70819.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106906,98002.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 107203,83092.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106840,97182.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101356,237852.4,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106472,237852.4,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101345,237852.4,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 99206,237852.4,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106369,237852.4,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108591,2443.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105437,93879.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108580,607.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 99262,191263.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97306,4301.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106877,2.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106883,2.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106889,2.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 98807,132556.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97280,2.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97853,10999.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97328,3.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 107636,14328.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97322,14263.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 98896,5001.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 99273,35.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 99246,250824.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 107233,258618.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 107223,12903.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106706,251981.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108805,150591.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 107213,75836.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 107208,75825.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106112,151526.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105795,150936.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106716,150941.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97858,150963.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97339,150990.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108830,579431.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 107238,146042.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108551,12654.5,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106804,12654.5,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105800,95908.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 107260,95764.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106711,29844.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106901,1142332.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105416,81184.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108842,83050.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108837,82966.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108847,17800.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 99279,77940.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 96770,74891.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101374,20720.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101379,20676.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106462,7353.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101399,20345.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108586,37120.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105780,74048.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108292,153935.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106911,69646.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108072,67642.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105785,82655.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 103220,72346.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105401,72189.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106675,426375.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108654,496049.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 107249,65652.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108632,67081.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 98910,35581.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106872,71472.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108810,66883.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105463,66856.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106856,18012.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101312,17713.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108245,65908.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105775,65804.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106748,20229.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105380,65792.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108659,68766.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108649,68754.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 103231,65581.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106825,65236.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106483,65201.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108341,65136.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97259,65118.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 107218,513236.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97270,64446.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108046,509903.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 107271,191150.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97838,532641.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108274,26086.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 103225,109819.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97025,253481.125,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 99197,253481.125,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 99240,253481.125,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 99256,253481.125,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101070,253481.125,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105395,253481.125,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106685,253481.125,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106436,253481.125,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106727,285212.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108613,4559.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97034,664736.3333333334,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108268,664736.3333333334,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108262,664736.3333333334,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97050,664736.3333333334,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97040,664736.3333333334,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106117,664736.3333333334,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106123,5582.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 103241,5700.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 103246,95363.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108857,103710.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 101041,2102.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 106916,94783.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97356,88710.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 107265,88710.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97368,2.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 105790,356857.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 107277,1938.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 108852,87265.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 99284,426643.0,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
declaration 97350,334019.75,0.0,Declaration FINAL_APPROVED by SUPERVISOR_Request Payment
